Sn,Bi,In,Ti
92.4,1.8000000000000003,3.700000000000002,0.6
92.3,1.8000000000000003,3.700000000000002,0.7000000000000001
92.8,1.9000000000000004,3.700000000000002,0.1
92.69999999999999,1.9000000000000004,3.700000000000002,0.2
92.6,1.9000000000000004,3.700000000000002,0.30000000000000004
92.49999999999999,1.9000000000000004,3.700000000000002,0.4
92.39999999999999,1.9000000000000004,3.700000000000002,0.5
92.3,1.9000000000000004,3.700000000000002,0.6
92.19999999999999,1.9000000000000004,3.700000000000002,0.7000000000000001
92.7,2.0000000000000004,3.700000000000002,0.1
92.6,2.0000000000000004,3.700000000000002,0.2
92.5,2.0000000000000004,3.700000000000002,0.30000000000000004
92.39999999999999,2.0000000000000004,3.700000000000002,0.4
92.3,2.0000000000000004,3.700000000000002,0.5
92.2,2.0000000000000004,3.700000000000002,0.6
92.1,2.0000000000000004,3.700000000000002,0.7000000000000001
92.60000000000001,2.1000000000000005,3.700000000000002,0.1
92.5,2.1000000000000005,3.700000000000002,0.2
92.4,2.1000000000000005,3.700000000000002,0.30000000000000004
92.3,2.1000000000000005,3.700000000000002,0.4
92.2,2.1000000000000005,3.700000000000002,0.5
92.10000000000001,2.1000000000000005,3.700000000000002,0.6
92.0,2.1000000000000005,3.700000000000002,0.7000000000000001
92.5,2.2000000000000006,3.700000000000002,0.1
92.39999999999999,2.2000000000000006,3.700000000000002,0.2
92.3,2.2000000000000006,3.700000000000002,0.30000000000000004
92.19999999999999,2.2000000000000006,3.700000000000002,0.4
92.1,2.2000000000000006,3.700000000000002,0.5
92.0,2.2000000000000006,3.700000000000002,0.6
91.89999999999999,2.2000000000000006,3.700000000000002,0.7000000000000001
92.4,2.3000000000000007,3.700000000000002,0.1
92.3,2.3000000000000007,3.700000000000002,0.2
92.2,2.3000000000000007,3.700000000000002,0.30000000000000004
92.1,2.3000000000000007,3.700000000000002,0.4
92.0,2.3000000000000007,3.700000000000002,0.5
91.9,2.3000000000000007,3.700000000000002,0.6
91.8,2.3000000000000007,3.700000000000002,0.7000000000000001
92.3,2.400000000000001,3.700000000000002,0.1
92.19999999999999,2.400000000000001,3.700000000000002,0.2
92.1,2.400000000000001,3.700000000000002,0.30000000000000004
91.99999999999999,2.400000000000001,3.700000000000002,0.4
91.89999999999999,2.400000000000001,3.700000000000002,0.5
91.8,2.400000000000001,3.700000000000002,0.6
91.69999999999999,2.400000000000001,3.700000000000002,0.7000000000000001
92.2,2.500000000000001,3.700000000000002,0.1
92.1,2.500000000000001,3.700000000000002,0.2
92.0,2.500000000000001,3.700000000000002,0.30000000000000004
91.89999999999999,2.500000000000001,3.700000000000002,0.4
91.8,2.500000000000001,3.700000000000002,0.5
91.7,2.500000000000001,3.700000000000002,0.6
91.6,2.500000000000001,3.700000000000002,0.7000000000000001
92.10000000000001,2.600000000000001,3.700000000000002,0.1
92.0,2.600000000000001,3.700000000000002,0.2
91.9,2.600000000000001,3.700000000000002,0.30000000000000004
91.8,2.600000000000001,3.700000000000002,0.4
91.7,2.600000000000001,3.700000000000002,0.5
91.60000000000001,2.600000000000001,3.700000000000002,0.6
91.5,2.600000000000001,3.700000000000002,0.7000000000000001
92.0,2.700000000000001,3.700000000000002,0.1
91.89999999999999,2.700000000000001,3.700000000000002,0.2
91.8,2.700000000000001,3.700000000000002,0.30000000000000004
91.69999999999999,2.700000000000001,3.700000000000002,0.4
91.6,2.700000000000001,3.700000000000002,0.5
91.5,2.700000000000001,3.700000000000002,0.6
91.39999999999999,2.700000000000001,3.700000000000002,0.7000000000000001
91.9,2.800000000000001,3.700000000000002,0.1
91.8,2.800000000000001,3.700000000000002,0.2
91.7,2.800000000000001,3.700000000000002,0.30000000000000004
91.6,2.800000000000001,3.700000000000002,0.4
91.5,2.800000000000001,3.700000000000002,0.5
91.4,2.800000000000001,3.700000000000002,0.6
91.3,2.800000000000001,3.700000000000002,0.7000000000000001
91.8,2.9000000000000012,3.700000000000002,0.1
91.69999999999999,2.9000000000000012,3.700000000000002,0.2
91.6,2.9000000000000012,3.700000000000002,0.30000000000000004
91.49999999999999,2.9000000000000012,3.700000000000002,0.4
91.39999999999999,2.9000000000000012,3.700000000000002,0.5
91.3,2.9000000000000012,3.700000000000002,0.6
91.19999999999999,2.9000000000000012,3.700000000000002,0.7000000000000001
91.7,3.0000000000000013,3.700000000000002,0.1
91.6,3.0000000000000013,3.700000000000002,0.2
91.5,3.0000000000000013,3.700000000000002,0.30000000000000004
91.39999999999999,3.0000000000000013,3.700000000000002,0.4
91.3,3.0000000000000013,3.700000000000002,0.5
91.2,3.0000000000000013,3.700000000000002,0.6
91.1,3.0000000000000013,3.700000000000002,0.7000000000000001
91.60000000000001,3.1000000000000014,3.700000000000002,0.1
91.5,3.1000000000000014,3.700000000000002,0.2
91.4,3.1000000000000014,3.700000000000002,0.30000000000000004
91.3,3.1000000000000014,3.700000000000002,0.4
91.2,3.1000000000000014,3.700000000000002,0.5
91.10000000000001,3.1000000000000014,3.700000000000002,0.6
91.0,3.1000000000000014,3.700000000000002,0.7000000000000001
91.5,3.2000000000000015,3.700000000000002,0.1
91.39999999999999,3.2000000000000015,3.700000000000002,0.2
91.3,3.2000000000000015,3.700000000000002,0.30000000000000004
91.19999999999999,3.2000000000000015,3.700000000000002,0.4
91.1,3.2000000000000015,3.700000000000002,0.5
91.0,3.2000000000000015,3.700000000000002,0.6
90.89999999999999,3.2000000000000015,3.700000000000002,0.7000000000000001
91.4,3.3000000000000016,3.700000000000002,0.1
91.3,3.3000000000000016,3.700000000000002,0.2
91.2,3.3000000000000016,3.700000000000002,0.30000000000000004
91.1,3.3000000000000016,3.700000000000002,0.4
91.0,3.3000000000000016,3.700000000000002,0.5
90.9,3.3000000000000016,3.700000000000002,0.6
90.8,3.3000000000000016,3.700000000000002,0.7000000000000001
91.3,3.4000000000000017,3.700000000000002,0.1
91.19999999999999,3.4000000000000017,3.700000000000002,0.2
91.1,3.4000000000000017,3.700000000000002,0.30000000000000004
90.99999999999999,3.4000000000000017,3.700000000000002,0.4
90.89999999999999,3.4000000000000017,3.700000000000002,0.5
90.8,3.4000000000000017,3.700000000000002,0.6
90.69999999999999,3.4000000000000017,3.700000000000002,0.7000000000000001
91.2,3.5000000000000018,3.700000000000002,0.1
91.1,3.5000000000000018,3.700000000000002,0.2
91.0,3.5000000000000018,3.700000000000002,0.30000000000000004
90.89999999999999,3.5000000000000018,3.700000000000002,0.4
90.8,3.5000000000000018,3.700000000000002,0.5
90.7,3.5000000000000018,3.700000000000002,0.6
90.6,3.5000000000000018,3.700000000000002,0.7000000000000001
91.1,3.600000000000002,3.700000000000002,0.1
90.99999999999999,3.600000000000002,3.700000000000002,0.2
90.89999999999999,3.600000000000002,3.700000000000002,0.30000000000000004
90.79999999999998,3.600000000000002,3.700000000000002,0.4
90.69999999999999,3.600000000000002,3.700000000000002,0.5
90.6,3.600000000000002,3.700000000000002,0.6
90.49999999999999,3.600000000000002,3.700000000000002,0.7000000000000001
91.0,3.700000000000002,3.700000000000002,0.1
90.89999999999999,3.700000000000002,3.700000000000002,0.2
90.8,3.700000000000002,3.700000000000002,0.30000000000000004
90.69999999999999,3.700000000000002,3.700000000000002,0.4
90.6,3.700000000000002,3.700000000000002,0.5
90.5,3.700000000000002,3.700000000000002,0.6
90.39999999999999,3.700000000000002,3.700000000000002,0.7000000000000001
90.9,3.800000000000002,3.700000000000002,0.1
90.8,3.800000000000002,3.700000000000002,0.2
90.7,3.800000000000002,3.700000000000002,0.30000000000000004
90.6,3.800000000000002,3.700000000000002,0.4
90.5,3.800000000000002,3.700000000000002,0.5
90.4,3.800000000000002,3.700000000000002,0.6
90.3,3.800000000000002,3.700000000000002,0.7000000000000001
90.8,3.900000000000002,3.700000000000002,0.1
90.69999999999999,3.900000000000002,3.700000000000002,0.2
90.6,3.900000000000002,3.700000000000002,0.30000000000000004
90.49999999999999,3.900000000000002,3.700000000000002,0.4
90.39999999999999,3.900000000000002,3.700000000000002,0.5
90.3,3.900000000000002,3.700000000000002,0.6
90.19999999999999,3.900000000000002,3.700000000000002,0.7000000000000001
90.7,4.000000000000002,3.700000000000002,0.1
90.6,4.000000000000002,3.700000000000002,0.2
90.5,4.000000000000002,3.700000000000002,0.30000000000000004
90.39999999999999,4.000000000000002,3.700000000000002,0.4
90.3,4.000000000000002,3.700000000000002,0.5
90.2,4.000000000000002,3.700000000000002,0.6
90.1,4.000000000000002,3.700000000000002,0.7000000000000001
90.6,4.100000000000002,3.700000000000002,0.1
90.49999999999999,4.100000000000002,3.700000000000002,0.2
90.39999999999999,4.100000000000002,3.700000000000002,0.30000000000000004
90.29999999999998,4.100000000000002,3.700000000000002,0.4
90.19999999999999,4.100000000000002,3.700000000000002,0.5
90.1,4.100000000000002,3.700000000000002,0.6
89.99999999999999,4.100000000000002,3.700000000000002,0.7000000000000001
90.5,4.200000000000003,3.700000000000002,0.1
90.39999999999999,4.200000000000003,3.700000000000002,0.2
90.3,4.200000000000003,3.700000000000002,0.30000000000000004
90.19999999999999,4.200000000000003,3.700000000000002,0.4
90.1,4.200000000000003,3.700000000000002,0.5
90.0,4.200000000000003,3.700000000000002,0.6
89.89999999999999,4.200000000000003,3.700000000000002,0.7000000000000001
90.4,4.3000000000000025,3.700000000000002,0.1
90.3,4.3000000000000025,3.700000000000002,0.2
90.2,4.3000000000000025,3.700000000000002,0.30000000000000004
90.1,4.3000000000000025,3.700000000000002,0.4
90.0,4.3000000000000025,3.700000000000002,0.5
89.9,4.3000000000000025,3.700000000000002,0.6
89.8,4.3000000000000025,3.700000000000002,0.7000000000000001
90.3,4.400000000000002,3.700000000000002,0.1
90.19999999999999,4.400000000000002,3.700000000000002,0.2
90.1,4.400000000000002,3.700000000000002,0.30000000000000004
89.99999999999999,4.400000000000002,3.700000000000002,0.4
89.89999999999999,4.400000000000002,3.700000000000002,0.5
89.8,4.400000000000002,3.700000000000002,0.6
89.69999999999999,4.400000000000002,3.700000000000002,0.7000000000000001
90.2,4.500000000000003,3.700000000000002,0.1
90.1,4.500000000000003,3.700000000000002,0.2
90.0,4.500000000000003,3.700000000000002,0.30000000000000004
89.89999999999999,4.500000000000003,3.700000000000002,0.4
89.8,4.500000000000003,3.700000000000002,0.5
89.7,4.500000000000003,3.700000000000002,0.6
89.6,4.500000000000003,3.700000000000002,0.7000000000000001
90.1,4.600000000000003,3.700000000000002,0.1
89.99999999999999,4.600000000000003,3.700000000000002,0.2
89.89999999999999,4.600000000000003,3.700000000000002,0.30000000000000004
89.79999999999998,4.600000000000003,3.700000000000002,0.4
89.69999999999999,4.600000000000003,3.700000000000002,0.5
89.6,4.600000000000003,3.700000000000002,0.6
89.49999999999999,4.600000000000003,3.700000000000002,0.7000000000000001
90.0,4.700000000000003,3.700000000000002,0.1
89.89999999999999,4.700000000000003,3.700000000000002,0.2
89.8,4.700000000000003,3.700000000000002,0.30000000000000004
89.69999999999999,4.700000000000003,3.700000000000002,0.4
89.6,4.700000000000003,3.700000000000002,0.5
89.5,4.700000000000003,3.700000000000002,0.6
89.39999999999999,4.700000000000003,3.700000000000002,0.7000000000000001
89.9,4.8000000000000025,3.700000000000002,0.1
89.8,4.8000000000000025,3.700000000000002,0.2
89.7,4.8000000000000025,3.700000000000002,0.30000000000000004
89.6,4.8000000000000025,3.700000000000002,0.4
89.5,4.8000000000000025,3.700000000000002,0.5
89.4,4.8000000000000025,3.700000000000002,0.6
89.3,4.8000000000000025,3.700000000000002,0.7000000000000001
89.8,4.900000000000003,3.700000000000002,0.1
89.69999999999999,4.900000000000003,3.700000000000002,0.2
89.6,4.900000000000003,3.700000000000002,0.30000000000000004
89.49999999999999,4.900000000000003,3.700000000000002,0.4
89.39999999999999,4.900000000000003,3.700000000000002,0.5
89.3,4.900000000000003,3.700000000000002,0.6
89.19999999999999,4.900000000000003,3.700000000000002,0.7000000000000001
89.7,5.0000000000000036,3.700000000000002,0.1
89.6,5.0000000000000036,3.700000000000002,0.2
89.5,5.0000000000000036,3.700000000000002,0.30000000000000004
89.39999999999999,5.0000000000000036,3.700000000000002,0.4
89.3,5.0000000000000036,3.700000000000002,0.5
89.2,5.0000000000000036,3.700000000000002,0.6
89.1,5.0000000000000036,3.700000000000002,0.7000000000000001
89.6,5.100000000000003,3.700000000000002,0.1
89.49999999999999,5.100000000000003,3.700000000000002,0.2
89.39999999999999,5.100000000000003,3.700000000000002,0.30000000000000004
89.29999999999998,5.100000000000003,3.700000000000002,0.4
89.19999999999999,5.100000000000003,3.700000000000002,0.5
89.1,5.100000000000003,3.700000000000002,0.6
88.99999999999999,5.100000000000003,3.700000000000002,0.7000000000000001
89.5,5.200000000000003,3.700000000000002,0.1
89.39999999999999,5.200000000000003,3.700000000000002,0.2
89.3,5.200000000000003,3.700000000000002,0.30000000000000004
89.19999999999999,5.200000000000003,3.700000000000002,0.4
89.1,5.200000000000003,3.700000000000002,0.5
89.0,5.200000000000003,3.700000000000002,0.6
88.89999999999999,5.200000000000003,3.700000000000002,0.7000000000000001
89.4,5.300000000000003,3.700000000000002,0.1
89.3,5.300000000000003,3.700000000000002,0.2
89.2,5.300000000000003,3.700000000000002,0.30000000000000004
89.1,5.300000000000003,3.700000000000002,0.4
89.0,5.300000000000003,3.700000000000002,0.5
88.9,5.300000000000003,3.700000000000002,0.6
88.8,5.300000000000003,3.700000000000002,0.7000000000000001
89.3,5.400000000000004,3.700000000000002,0.1
89.19999999999999,5.400000000000004,3.700000000000002,0.2
89.1,5.400000000000004,3.700000000000002,0.30000000000000004
88.99999999999999,5.400000000000004,3.700000000000002,0.4
88.89999999999999,5.400000000000004,3.700000000000002,0.5
88.8,5.400000000000004,3.700000000000002,0.6
88.69999999999999,5.400000000000004,3.700000000000002,0.7000000000000001
89.2,5.5000000000000036,3.700000000000002,0.1
89.1,5.5000000000000036,3.700000000000002,0.2
89.0,5.5000000000000036,3.700000000000002,0.30000000000000004
88.89999999999999,5.5000000000000036,3.700000000000002,0.4
88.8,5.5000000000000036,3.700000000000002,0.5
88.7,5.5000000000000036,3.700000000000002,0.6
88.6,5.5000000000000036,3.700000000000002,0.7000000000000001
93.10000000000001,1.5,3.800000000000002,0.1
93.0,1.5,3.800000000000002,0.2
92.9,1.5,3.800000000000002,0.30000000000000004
92.8,1.5,3.800000000000002,0.4
92.7,1.5,3.800000000000002,0.5
92.60000000000001,1.5,3.800000000000002,0.6
92.5,1.5,3.800000000000002,0.7000000000000001
93.00000000000001,1.6,3.800000000000002,0.1
92.9,1.6,3.800000000000002,0.2
92.80000000000001,1.6,3.800000000000002,0.30000000000000004
92.7,1.6,3.800000000000002,0.4
92.60000000000001,1.6,3.800000000000002,0.5
92.50000000000001,1.6,3.800000000000002,0.6
92.4,1.6,3.800000000000002,0.7000000000000001
92.9,1.7000000000000002,3.800000000000002,0.1
92.8,1.7000000000000002,3.800000000000002,0.2
92.7,1.7000000000000002,3.800000000000002,0.30000000000000004
92.6,1.7000000000000002,3.800000000000002,0.4
92.5,1.7000000000000002,3.800000000000002,0.5
92.4,1.7000000000000002,3.800000000000002,0.6
92.3,1.7000000000000002,3.800000000000002,0.7000000000000001
92.80000000000001,1.8000000000000003,3.800000000000002,0.1
92.7,1.8000000000000003,3.800000000000002,0.2
92.60000000000001,1.8000000000000003,3.800000000000002,0.30000000000000004
92.5,1.8000000000000003,3.800000000000002,0.4
92.4,1.8000000000000003,3.800000000000002,0.5
92.30000000000001,1.8000000000000003,3.800000000000002,0.6
92.2,1.8000000000000003,3.800000000000002,0.7000000000000001
92.7,1.9000000000000004,3.800000000000002,0.1
92.6,1.9000000000000004,3.800000000000002,0.2
92.5,1.9000000000000004,3.800000000000002,0.30000000000000004
92.39999999999999,1.9000000000000004,3.800000000000002,0.4
92.3,1.9000000000000004,3.800000000000002,0.5
92.2,1.9000000000000004,3.800000000000002,0.6
92.1,1.9000000000000004,3.800000000000002,0.7000000000000001
92.60000000000001,2.0000000000000004,3.800000000000002,0.1
92.5,2.0000000000000004,3.800000000000002,0.2
92.4,2.0000000000000004,3.800000000000002,0.30000000000000004
92.3,2.0000000000000004,3.800000000000002,0.4
92.2,2.0000000000000004,3.800000000000002,0.5
92.10000000000001,2.0000000000000004,3.800000000000002,0.6
92.0,2.0000000000000004,3.800000000000002,0.7000000000000001
92.50000000000001,2.1000000000000005,3.800000000000002,0.1
92.4,2.1000000000000005,3.800000000000002,0.2
92.30000000000001,2.1000000000000005,3.800000000000002,0.30000000000000004
92.2,2.1000000000000005,3.800000000000002,0.4
92.10000000000001,2.1000000000000005,3.800000000000002,0.5
92.00000000000001,2.1000000000000005,3.800000000000002,0.6
91.9,2.1000000000000005,3.800000000000002,0.7000000000000001
92.4,2.2000000000000006,3.800000000000002,0.1
92.3,2.2000000000000006,3.800000000000002,0.2
92.2,2.2000000000000006,3.800000000000002,0.30000000000000004
92.1,2.2000000000000006,3.800000000000002,0.4
92.0,2.2000000000000006,3.800000000000002,0.5
91.9,2.2000000000000006,3.800000000000002,0.6
91.8,2.2000000000000006,3.800000000000002,0.7000000000000001
92.30000000000001,2.3000000000000007,3.800000000000002,0.1
92.2,2.3000000000000007,3.800000000000002,0.2
92.10000000000001,2.3000000000000007,3.800000000000002,0.30000000000000004
